accountID,town,country,age,job,married,education,defaulted?,current_balance,housing,has_loan,last_contact,cc_tr,last_contact_day,last_contact_month,last_contact_duration_s,campaign,days_since_last_contact,previous,poutcome,made_deposit
88984602,Eastbourne,UK,38,admin.,married,secondary,no,755,yes,no,cellular,1,17,feb,120,1,-1,0,unknown,yes
86618826,Cheltenham,UK,41,management,married,tertiary,no,0,no,no,cellular,3,17,sep,294,4,63,11,other,yes
66365050,Gateshead,UK,47,admin.,single,primary,no,683,no,no,cellular,3,20,nov,101,1,-1,0,unknown,no
32877550,Belfast,UK,36,student,single,tertiary,no,129,no,no,cellular,4,27,oct,149,1,-1,0,unknown,yes
25817489,Manchester,UK,48,management,divorced,tertiary,no,1401,yes,no,unknown,1,20,jun,72,3,-1,0,unknown,no
27345623,Ipswich,UK,37,admin.,married,secondary,no,1110,yes,no,telephone,4,22,jul,802,11,-1,0,unknown,yes
60085668,Southampton,UK,39,blue-collar,married,secondary,no,1382,yes,no,cellular,3,12,aug,357,1,182,2,success,yes
44007171,Newport,UK,53,blue-collar,married,primary,yes,-462,no,no,cellular,3,29,jan,470,1,-1,0,unknown,yes
70864306,Poole,UK,19,student,single,secondary,no,329,no,no,cellular,5,22,oct,252,2,-1,0,unknown,yes
27639032,Gateshead,UK,32,services,divorced,secondary,no,454,yes,no,cellular,1,18,jul,978,1,-1,0,unknown,yes
29160586,Gloucester,UK,32,technician,married,secondary,no,473,no,yes,cellular,5,10,aug,1064,1,95,3,success,yes
30464948,Gloucester,UK,26,admin.,single,secondary,no,274,no,no,cellular,5,1,apr,351,3,-1,0,unknown,yes
24349801,Birmingham,UK,32,management,single,tertiary,no,2,yes,no,cellular,1,11,sep,100,2,-1,0,unknown,yes
77388102,Hemel Hempstead,UK,35,management,married,tertiary,no,2957,yes,yes,cellular,3,8,aug,733,3,-1,0,unknown,yes
43919085,Bristol,UK,53,management,divorced,tertiary,no,2152,no,no,cellular,4,13,feb,75,3,-1,0,unknown,yes
20284587,Peterborough,UK,27,services,married,secondary,no,0,yes,no,cellular,3,23,jul,198,13,-1,0,unknown,no
39481201,Maidstone,UK,51,housemaid,married,unknown,no,2337,yes,no,cellular,2,27,may,133,2,41,5,success,no
56668749,Glasgow,UK,24,services,single,secondary,no,1299,yes,yes,cellular,2,18,may,113,2,-1,0,unknown,no
74103061,Sunderland,UK,26,student,single,secondary,no,620,no,no,cellular,1,17,feb,104,1,-1,0,unknown,yes
64670251,Southampton,UK,32,technician,single,secondary,no,1307,yes,no,unknown,1,28,may,267,2,-1,0,unknown,no
93544884,Wakefield,UK,33,services,single,secondary,no,192,no,no,cellular,4,24,jul,255,1,-1,0,unknown,no
21496331,Stockport,UK,39,management,single,secondary,no,2644,no,no,cellular,5,19,aug,192,7,-1,0,unknown,no
90886430,Stoke-on-Trent,UK,67,retired,divorced,secondary,no,704,no,no,cellular,5,6,may,613,1,87,3,success,yes
26140700,Exeter,UK,42,admin.,married,secondary,no,281,yes,no,unknown,4,15,may,118,1,-1,0,unknown,no
46532049,Plymouth,UK,32,management,married,secondary,no,0,no,no,cellular,4,20,aug,162,4,-1,0,unknown,no
62302793,Raleigh,UK,48,entrepreneur,single,secondary,no,315,no,no,unknown,4,11,feb,271,1,-1,0,unknown,yes
65111786,London,UK,30,blue-collar,married,secondary,no,278,yes,yes,unknown,5,23,may,1073,1,-1,0,unknown,yes
51260173,London,UK,30,management,single,tertiary,no,502,no,yes,cellular,2,18,jul,572,1,-1,0,unknown,yes
34854595,Darlington,UK,49,technician,single,tertiary,no,2585,no,no,unknown,4,11,jun,64,1,-1,0,unknown,no
97952424,Barnsley,UK,30,self-employed,single,tertiary,no,916,no,no,cellular,3,29,dec,449,2,-1,0,unknown,yes
54560431,Rochdale,UK,63,retired,married,secondary,no,2896,no,no,cellular,3,4,mar,180,2,-1,0,unknown,yes
33165276,Woking,UK,45,admin.,married,secondary,no,205,no,no,cellular,4,3,feb,373,1,92,1,success,yes
21871045,Chester,UK,44,technician,divorced,secondary,no,982,yes,no,unknown,1,20,may,650,3,-1,0,unknown,yes
74419706,Chesterfield,UK,43,technician,single,unknown,no,11115,no,no,cellular,5,23,oct,476,1,74,2,success,yes
84659564,Exeter,UK,36,management,single,tertiary,no,7506,yes,no,cellular,3,6,may,839,2,188,1,success,yes
10967465,Swansea,UK,67,management,married,tertiary,no,405,no,no,cellular,1,10,nov,344,2,95,2,success,yes
29621807,Oldham,UK,37,technician,single,tertiary,no,1609,no,yes,unknown,1,20,jun,10,19,-1,0,unknown,no
26670530,St Helens,UK,79,retired,married,primary,no,8556,no,no,telephone,1,18,jan,326,2,272,2,success,yes
36306832,Bristol,UK,30,technician,single,secondary,no,133,yes,no,cellular,2,29,jan,113,2,-1,0,unknown,no
24868326,Gateshead,UK,33,blue-collar,married,secondary,no,842,no,no,cellular,4,29,aug,111,4,-1,0,unknown,no
78893157,Cambridge,UK,47,services,divorced,tertiary,no,1639,no,no,cellular,4,12,jan,349,1,-1,0,unknown,yes
79435021,Weston-super-Mare,UK,25,management,single,tertiary,no,493,yes,no,unknown,5,4,jun,301,1,-1,0,unknown,no
91839191,Bournemouth,UK,37,self-employed,single,primary,no,235,yes,no,cellular,2,17,apr,191,4,323,9,failure,no
92055630,Leeds,UK,36,unemployed,married,secondary,no,1766,no,no,unknown,2,11,jun,595,2,-1,0,unknown,yes
48269338,Darlington,UK,26,admin.,married,secondary,no,5231,no,yes,cellular,3,17,jul,222,2,-1,0,unknown,no
99141640,Edinburgh,UK,57,technician,married,primary,no,3376,yes,no,telephone,3,2,jun,421,2,-1,0,unknown,yes
31543173,Birmingham,UK,61,management,married,secondary,no,967,no,no,cellular,4,20,aug,180,1,-1,0,unknown,no
85148056,Barnsley,UK,59,management,divorced,tertiary,no,1304,no,no,unknown,4,18,jun,220,1,-1,0,unknown,no
57599634,Glasgow,UK,38,admin.,divorced,secondary,yes,0,no,yes,cellular,3,21,jul,126,3,-1,0,unknown,no
19197866,Glasgow,UK,47,unemployed,divorced,secondary,no,947,no,no,cellular,5,5,feb,124,2,-1,0,unknown,no
34140213,Woking,UK,26,student,single,tertiary,no,294,no,no,cellular,4,5,mar,87,1,91,2,success,yes
90432356,Bristol,UK,33,management,single,tertiary,no,3552,no,no,cellular,3,13,feb,158,2,85,3,failure,yes
91899820,Lincoln,UK,36,admin.,divorced,secondary,no,437,yes,no,cellular,4,14,may,722,2,344,1,success,yes
99735140,Basingstoke,UK,31,admin.,married,secondary,no,307,yes,no,unknown,5,9,may,538,1,-1,0,unknown,yes
54344117,London,UK,45,services,married,secondary,no,561,yes,no,unknown,2,29,may,340,7,-1,0,unknown,no
76460258,Doncaster,UK,33,technician,divorced,secondary,no,370,yes,no,cellular,4,11,aug,145,4,-1,0,unknown,no
76709568,Halifax,UK,29,technician,single,secondary,no,510,yes,no,unknown,3,16,jun,179,15,-1,0,unknown,no
81221364,Blackpool,UK,47,blue-collar,married,primary,no,209,no,no,cellular,4,27,aug,77,6,-1,0,unknown,no
38949813,Wakefield,UK,65,retired,married,secondary,no,2,no,no,cellular,2,14,apr,450,1,-1,0,unknown,yes
97280159,Hastings,UK,39,admin.,single,tertiary,no,22086,no,no,cellular,1,4,jun,160,1,-1,0,unknown,yes
39581471,Southampton,UK,28,self-employed,single,tertiary,no,159,no,no,cellular,1,16,nov,449,2,33,4,success,yes
84856823,Rochdale,UK,45,technician,married,tertiary,no,377,yes,no,unknown,2,19,jun,835,3,-1,0,unknown,yes
65823684,Northampton,UK,30,admin.,single,secondary,no,915,yes,no,unknown,4,27,apr,370,1,-1,0,unknown,yes
71219285,Exeter,UK,29,blue-collar,single,secondary,no,-20,yes,no,unknown,5,29,may,814,2,-1,0,unknown,yes
81770871,Portsmouth,UK,41,technician,married,secondary,no,-274,yes,no,unknown,2,27,may,182,3,-1,0,unknown,no
49619140,Glasgow,UK,43,technician,single,secondary,no,451,no,no,cellular,4,12,aug,289,2,-1,0,unknown,yes
10451655,Southport,UK,50,management,married,tertiary,no,-470,yes,no,cellular,1,19,nov,130,2,160,1,failure,no
37990190,Gillingham,UK,32,services,single,secondary,no,152,yes,no,cellular,1,25,may,158,2,-1,0,unknown,yes
86917399,Milton Keynes,UK,50,admin.,married,secondary,no,159,yes,no,unknown,5,7,may,216,2,-1,0,unknown,no
14165690,Slough,UK,37,technician,married,secondary,no,24,yes,no,cellular,5,13,aug,136,1,105,2,failure,no
38242852,Basildon,UK,47,admin.,married,secondary,no,1265,no,no,cellular,4,7,aug,137,2,-1,0,unknown,no
57511148,London,UK,34,unemployed,single,secondary,no,1965,no,no,telephone,3,4,may,714,1,-1,0,unknown,yes
99214220,Portsmouth,UK,24,technician,single,secondary,no,726,no,no,cellular,5,8,sep,445,2,-1,0,unknown,yes
69285705,Watford,UK,54,housemaid,married,primary,no,3304,no,yes,cellular,5,25,jul,90,7,-1,0,unknown,no
54362673,Glasgow,UK,30,self-employed,married,tertiary,no,163,yes,no,cellular,2,18,may,149,1,362,8,other,no
92191815,Poole,UK,33,blue-collar,single,primary,no,777,no,no,cellular,4,7,jul,263,1,-1,0,unknown,no
10683103,Liverpool,UK,53,housemaid,married,primary,no,1903,no,no,unknown,3,5,jun,827,1,-1,0,unknown,no
27619778,Hastings,UK,45,admin.,married,secondary,no,111,yes,no,cellular,2,11,aug,173,1,-1,0,unknown,no
35889118,Glasgow,UK,59,retired,married,secondary,no,374,no,no,cellular,1,29,aug,272,2,-1,0,unknown,no
55822835,Maidstone,UK,47,unknown,married,unknown,no,677,no,no,cellular,4,30,apr,900,2,86,2,failure,yes
56877028,Darlington,UK,56,technician,married,tertiary,no,73,no,no,cellular,3,21,aug,644,4,-1,0,unknown,yes
91547954,Northampton,UK,56,services,married,primary,no,444,yes,no,unknown,4,6,jun,432,1,-1,0,unknown,no
19487478,Stockport,UK,64,retired,married,secondary,no,466,yes,no,cellular,3,18,oct,526,1,-1,0,unknown,yes
68722916,Newcastle upon Tyne,UK,46,blue-collar,married,primary,no,1085,yes,yes,cellular,4,15,may,523,2,353,58,other,yes
61964765,Luton,UK,49,management,married,tertiary,no,1311,yes,no,cellular,5,8,may,813,1,-1,0,unknown,yes
57587062,Hemel Hempstead,UK,22,services,single,secondary,no,129,no,no,cellular,5,15,apr,218,2,181,1,success,yes
45026505,Grimsby,UK,22,student,single,secondary,no,216,no,no,cellular,4,8,feb,363,1,187,1,success,yes
67801060,Lincoln,UK,33,admin.,single,tertiary,no,235,yes,no,cellular,3,18,may,525,1,-1,0,unknown,yes
69441458,Birmingham,UK,38,management,married,tertiary,no,1308,yes,no,cellular,2,2,feb,626,1,-1,0,unknown,yes
74318761,Bedford,UK,52,technician,single,secondary,no,36,yes,no,unknown,5,16,may,335,1,-1,0,unknown,no
85338454,Swindon,UK,42,services,single,secondary,no,3403,yes,no,cellular,5,7,aug,215,1,99,1,failure,yes
31148672,Peterborough,UK,38,technician,married,unknown,no,90,yes,yes,unknown,4,8,may,20,2,-1,0,unknown,no
84957050,Doncaster,UK,44,services,single,secondary,no,618,no,no,cellular,4,12,may,193,1,-1,0,unknown,yes
40419239,Birmingham,UK,52,entrepreneur,married,tertiary,yes,-468,no,no,cellular,3,8,jul,534,1,-1,0,unknown,yes
64291520,Sunderland,UK,32,services,married,secondary,no,250,yes,no,unknown,5,29,may,202,1,-1,0,unknown,no
14472429,Manchester,UK,46,management,divorced,tertiary,no,624,no,no,cellular,2,18,mar,420,1,276,1,other,yes
40185724,Leeds,UK,32,technician,single,tertiary,no,5514,no,no,telephone,2,22,oct,181,1,-1,0,unknown,yes
85409532,Birmingham,UK,24,unemployed,single,secondary,no,2573,no,no,cellular,4,24,may,375,2,-1,0,unknown,yes
83676719,Edinburgh,UK,30,technician,single,secondary,no,930,no,no,cellular,5,2,jul,396,1,-1,0,unknown,yes
42105279,Wolverhampton,UK,33,management,single,tertiary,no,23,no,no,cellular,2,20,aug,216,3,-1,0,unknown,no
51640551,Preston,UK,30,blue-collar,single,secondary,no,183,yes,no,cellular,4,18,jul,610,1,-1,0,unknown,yes
42325442,Nottingham,UK,51,blue-collar,married,primary,no,603,yes,no,cellular,2,24,jul,853,2,-1,0,unknown,yes
18077195,Grimsby,UK,29,management,single,tertiary,no,1445,no,no,cellular,2,26,apr,328,2,143,2,success,yes
98994968,Oxford,UK,26,student,single,unknown,no,19,no,no,telephone,2,30,apr,268,1,-1,0,unknown,no
55489640,Kingston upon Hull,UK,41,unemployed,divorced,secondary,no,271,yes,no,unknown,4,19,jun,196,2,-1,0,unknown,no
43662615,Warrington,UK,37,unemployed,single,secondary,no,443,no,no,cellular,1,29,jan,1600,1,-1,0,unknown,yes
22142191,Cambridge,UK,30,admin.,single,secondary,no,186,yes,no,cellular,2,13,may,390,1,-1,0,unknown,no
33578043,Sheffield,UK,30,technician,single,secondary,no,2544,no,no,cellular,4,8,apr,108,2,-1,0,unknown,yes
87668055,Sale,UK,34,student,single,unknown,no,2321,no,no,cellular,2,9,nov,600,2,99,5,failure,no
42994444,Derby,UK,36,services,married,secondary,no,1177,yes,yes,cellular,1,3,feb,50,5,-1,0,unknown,no
98636534,Colchester,UK,33,blue-collar,single,primary,yes,-15,no,yes,cellular,5,7,jul,326,2,-1,0,unknown,no
15024050,Bristol,UK,36,admin.,single,secondary,no,449,yes,no,unknown,2,20,jun,136,3,-1,0,unknown,no
48284644,Glasgow,UK,48,admin.,divorced,secondary,no,362,no,no,cellular,5,13,aug,529,1,-1,0,unknown,yes
80522286,Watford,UK,57,technician,married,unknown,no,1617,yes,no,unknown,2,7,may,96,2,-1,0,unknown,no
76064728,Slough,UK,35,entrepreneur,married,secondary,no,2436,no,yes,cellular,4,14,jul,1397,3,-1,0,unknown,yes
52916110,Luton,UK,53,admin.,married,secondary,no,459,no,no,cellular,5,5,apr,558,1,-1,0,unknown,yes
33462772,Gateshead,UK,49,management,divorced,tertiary,no,914,no,no,cellular,3,4,aug,185,1,-1,0,unknown,yes
26528984,Bedford,UK,50,management,married,tertiary,no,2050,no,no,cellular,5,6,aug,158,3,-1,0,unknown,no
49181126,Rochdale,UK,49,management,married,tertiary,no,2139,no,no,cellular,1,5,aug,278,1,-1,0,unknown,no
49452918,Cheltenham,UK,49,services,single,secondary,no,459,yes,no,unknown,5,19,may,58,10,-1,0,unknown,no
59242944,Hastings,UK,34,technician,married,secondary,no,260,yes,no,cellular,4,17,apr,20,2,238,2,failure,no
54216979,Leicester,UK,39,housemaid,married,primary,no,34,yes,no,cellular,4,14,jul,377,3,-1,0,unknown,no
37716918,Southampton,UK,51,unemployed,married,secondary,no,1416,no,no,cellular,5,9,sep,345,1,-1,0,unknown,yes
76557151,Grimsby,UK,37,blue-collar,married,secondary,no,2924,no,no,cellular,3,31,jul,74,2,-1,0,unknown,no
59060178,County Down,UK,25,student,single,secondary,no,4147,no,no,cellular,5,14,aug,211,3,-1,0,unknown,yes
62469722,Southend-on-Sea,UK,52,blue-collar,married,secondary,no,955,no,yes,cellular,4,17,jun,301,2,134,4,success,yes
92268269,Dundee,UK,46,admin.,married,secondary,no,-42,no,yes,telephone,1,28,jul,181,12,-1,0,unknown,no
97830862,Southampton,UK,31,management,married,tertiary,no,459,no,no,cellular,1,28,aug,13,14,-1,0,unknown,no
25811674,Edinburgh,UK,63,blue-collar,married,secondary,no,641,no,no,cellular,5,27,may,417,2,-1,0,unknown,yes
63911286,Grimsby,UK,39,technician,married,tertiary,no,437,no,no,telephone,5,27,may,186,2,-1,0,unknown,no
37685522,Warrington,UK,31,management,single,tertiary,no,424,no,yes,cellular,1,7,aug,224,2,-1,0,unknown,no
76988272,Coventry,UK,51,entrepreneur,married,tertiary,no,83,no,no,cellular,2,20,apr,267,2,-1,0,unknown,yes
28171996,Bolton,UK,29,management,single,tertiary,no,765,no,no,cellular,2,16,nov,238,1,-1,0,unknown,yes
34165265,Swindon,UK,28,management,married,tertiary,yes,84,no,yes,cellular,3,28,jul,48,21,-1,0,unknown,no
65347227,Grimsby,UK,34,admin.,married,tertiary,no,1636,yes,yes,cellular,3,6,sep,136,1,521,2,failure,no
22381399,Halifax,UK,38,technician,single,tertiary,no,11,no,no,unknown,1,18,jun,78,3,-1,0,unknown,no
28092708,London,UK,48,services,married,secondary,no,1355,no,no,cellular,1,12,aug,409,7,-1,0,unknown,no
95449988,Peterborough,UK,53,services,married,secondary,no,6170,no,no,cellular,2,13,aug,838,4,-1,0,unknown,yes
34646785,Huddersfield,UK,52,admin.,single,unknown,no,2227,no,no,cellular,5,24,feb,242,2,-1,0,unknown,yes
42438599,London,UK,36,student,single,unknown,no,417,no,no,cellular,3,10,feb,151,1,-1,0,unknown,yes
74418182,Grimsby,UK,51,housemaid,married,unknown,no,174,no,no,telephone,1,29,jul,308,3,-1,0,unknown,no
48449901,Leicester,UK,39,blue-collar,married,secondary,no,661,yes,no,cellular,3,3,feb,84,4,267,4,failure,no
34006765,Kingston upon Hull,UK,52,management,married,tertiary,no,499,no,no,cellular,2,6,aug,115,4,-1,0,unknown,no
27019293,Bradford,UK,37,admin.,married,secondary,yes,0,no,no,unknown,2,9,jun,89,1,-1,0,unknown,no
31430046,Birmingham,UK,56,admin.,married,secondary,no,510,yes,no,cellular,2,10,jul,288,1,-1,0,unknown,no
76573225,Cambridge,UK,36,management,single,tertiary,no,219,no,no,cellular,5,3,feb,22,6,196,6,failure,no
30549083,Bristol,UK,59,technician,divorced,secondary,no,2,no,no,cellular,5,26,aug,164,2,-1,0,unknown,no
86093981,St Helens,UK,57,housemaid,married,primary,no,260,yes,no,unknown,4,16,may,38,3,-1,0,unknown,no
72983759,Liverpool,UK,34,blue-collar,married,primary,no,329,yes,no,cellular,5,17,apr,952,1,343,1,failure,yes
85251905,Blackburn,UK,33,blue-collar,married,secondary,no,-81,yes,no,cellular,5,29,jan,339,2,-1,0,unknown,no
40311947,Coventry,UK,27,unknown,single,unknown,no,326,no,no,cellular,4,22,feb,326,1,-1,0,unknown,yes
95688491,Grimsby,UK,34,blue-collar,single,secondary,no,3723,yes,no,unknown,2,27,may,47,5,-1,0,unknown,no
47703742,Wakefield,UK,48,housemaid,married,primary,no,7195,no,no,cellular,5,21,nov,609,2,-1,0,unknown,yes
68970117,Watford,UK,31,admin.,married,secondary,no,35,no,no,cellular,4,30,apr,615,1,-1,0,unknown,yes
64797927,Bournemouth,UK,27,services,married,secondary,no,54,yes,no,cellular,1,18,may,97,1,370,1,failure,no
48916059,Sutton Coldfield,UK,82,retired,married,primary,no,8603,no,no,cellular,1,22,oct,306,3,107,1,success,yes
67072971,York,UK,41,admin.,single,secondary,no,2002,yes,no,cellular,1,15,may,172,2,350,1,failure,no
21217652,Southend-on-Sea,UK,35,management,single,tertiary,no,644,yes,no,unknown,3,30,may,120,2,-1,0,unknown,no
50249413,Telford,UK,30,technician,single,tertiary,no,1,no,no,cellular,4,20,aug,88,2,-1,0,unknown,no
17207909,Rotherham,UK,42,management,married,tertiary,no,24780,no,no,cellular,3,6,aug,184,2,-1,0,unknown,no
33435502,Wigan,UK,44,admin.,married,secondary,no,764,yes,no,cellular,5,3,sep,232,1,213,1,failure,no
37772293,Exeter,UK,60,housemaid,married,primary,no,1163,no,no,cellular,3,30,apr,470,8,-1,0,unknown,yes
12593101,Halifax,UK,53,technician,married,tertiary,no,431,yes,no,cellular,2,5,may,55,1,328,1,failure,no
66236930,Southampton,UK,84,retired,married,secondary,no,81204,no,no,telephone,5,1,apr,390,1,94,3,success,yes
89776403,Newport,UK,47,admin.,divorced,secondary,no,295,yes,no,unknown,2,6,jun,94,2,-1,0,unknown,yes
21198776,Bolton,UK,26,management,single,tertiary,no,1646,no,no,cellular,1,18,sep,890,5,-1,0,unknown,yes
18311514,Stockport,UK,61,retired,married,secondary,no,1853,no,no,telephone,1,10,aug,520,1,181,2,success,yes
59733213,Gillingham,UK,31,entrepreneur,single,unknown,no,301,yes,no,cellular,4,4,feb,371,1,-1,0,unknown,no
47249636,Northampton,UK,28,services,single,primary,no,198,no,no,cellular,3,4,feb,976,2,-1,0,unknown,yes
68890712,Barnsley,UK,41,services,married,secondary,no,2085,yes,no,unknown,4,26,may,125,4,-1,0,unknown,no
47890382,Raleigh,UK,45,management,married,tertiary,no,212,no,no,cellular,4,21,apr,65,2,-1,0,unknown,yes
51151118,Preston,UK,28,management,single,tertiary,no,187,no,no,cellular,2,9,jun,206,1,92,1,success,yes
99015310,Birkenhead,UK,29,services,married,secondary,no,1135,yes,no,cellular,1,17,feb,323,1,-1,0,unknown,yes
23991689,London,UK,32,unemployed,married,secondary,no,365,yes,no,cellular,3,30,jan,210,3,-1,0,unknown,no
66976501,Bedford,UK,36,technician,married,secondary,no,-179,yes,no,cellular,1,17,jul,144,1,-1,0,unknown,no
34069901,Peterborough,UK,31,admin.,married,secondary,no,685,yes,no,cellular,2,15,may,552,1,329,3,failure,yes
28506659,Maidstone,UK,36,management,married,tertiary,no,871,no,no,cellular,4,18,nov,170,1,-1,0,unknown,no
19114399,Brighton,UK,36,blue-collar,married,secondary,no,928,no,no,cellular,4,17,apr,224,3,-1,0,unknown,no
11069680,Eastbourne,UK,56,self-employed,married,unknown,no,0,no,no,cellular,3,19,aug,130,1,-1,0,unknown,no
13847458,London,UK,27,blue-collar,single,secondary,no,317,yes,no,unknown,1,20,may,16,10,-1,0,unknown,no
21502960,Newport,UK,44,services,married,secondary,no,983,no,no,cellular,5,28,jan,123,1,-1,0,unknown,no
83371132,Southampton,UK,32,management,married,tertiary,no,3387,yes,no,cellular,2,15,may,1111,5,-1,0,unknown,yes
87409847,Nottingham,UK,46,management,divorced,tertiary,no,558,no,no,cellular,2,6,jul,319,1,-1,0,unknown,yes
66153835,Liverpool,UK,38,services,married,secondary,no,3165,yes,no,unknown,2,12,may,152,2,-1,0,unknown,no
49093342,Bristol,UK,33,technician,married,secondary,no,480,yes,no,cellular,3,30,jan,272,1,270,1,other,no
90913286,Cardiff,UK,76,retired,married,tertiary,no,2991,no,no,cellular,1,22,oct,344,1,183,1,success,yes
89905375,Bristol,UK,20,student,single,primary,no,134,no,no,cellular,5,12,jul,273,1,277,3,other,no
49620808,Bristol,UK,29,management,single,tertiary,no,268,no,no,cellular,2,16,apr,667,1,-1,0,unknown,yes
38149669,Birmingham,UK,27,student,single,secondary,no,213,no,no,cellular,5,27,mar,378,1,-1,0,unknown,yes
13017330,Glasgow,UK,48,blue-collar,single,primary,no,316,no,no,unknown,3,5,jun,560,2,-1,0,unknown,no
51142059,Eastbourne,UK,26,services,single,secondary,no,1347,no,no,telephone,5,18,jun,280,6,92,5,other,yes
80289864,Liverpool,UK,78,retired,married,primary,no,680,no,no,telephone,4,24,may,838,1,89,9,failure,no
82329723,Glasgow,UK,40,technician,married,primary,no,284,yes,no,cellular,2,20,apr,1332,2,-1,0,unknown,yes
18838800,Bristol,UK,23,student,single,secondary,no,794,no,no,cellular,2,26,jul,607,3,171,3,other,yes
66909797,Peterborough,UK,43,blue-collar,married,primary,no,3064,yes,no,cellular,5,20,nov,2453,2,-1,0,unknown,yes
23372992,Gloucester,UK,35,management,married,tertiary,no,648,no,no,cellular,5,30,jul,674,2,-1,0,unknown,no
52981303,Darlington,UK,40,blue-collar,married,secondary,no,273,yes,no,unknown,4,19,jun,1082,1,-1,0,unknown,no
72308206,Bradford,UK,59,unknown,single,secondary,no,3237,no,no,unknown,3,6,jun,100,3,-1,0,unknown,no
78819804,Worcester,UK,28,admin.,single,tertiary,no,373,yes,no,cellular,1,4,feb,126,1,-1,0,unknown,no
21219653,Liverpool,UK,45,blue-collar,married,secondary,no,105,yes,yes,unknown,3,13,may,119,1,-1,0,unknown,no
46483817,St Helens,UK,34,admin.,single,secondary,no,66,yes,no,unknown,3,26,may,237,1,-1,0,unknown,no
74421679,Newcastle upon Tyne,UK,53,services,married,secondary,no,367,yes,yes,cellular,4,29,jan,155,1,261,2,failure,no
80327113,Rotherham,UK,30,technician,single,tertiary,no,6619,yes,no,cellular,5,21,aug,239,8,-1,0,unknown,no
74729569,Sutton Coldfield,UK,36,services,divorced,primary,no,418,yes,no,cellular,5,8,may,156,2,-1,0,unknown,no
41626672,Portsmouth,UK,38,unemployed,married,secondary,no,0,no,no,cellular,4,24,jul,168,2,-1,0,unknown,no
87404952,Cardiff,UK,50,services,married,secondary,no,77,no,no,cellular,3,27,may,138,2,-1,0,unknown,no
37319949,London,UK,32,blue-collar,married,primary,no,-105,yes,yes,telephone,5,31,jul,454,19,-1,0,unknown,no
82746125,Worcester,UK,92,retired,married,unknown,no,775,no,no,cellular,1,22,oct,313,3,-1,0,unknown,yes
23395118,Slough,UK,37,admin.,married,secondary,no,597,no,no,cellular,4,2,jun,395,1,-1,0,unknown,yes
66818790,Worthing,UK,78,retired,married,unknown,no,38,no,no,telephone,5,4,aug,156,1,1,3,other,no
43278407,Edinburgh,UK,72,retired,married,primary,no,4657,no,no,cellular,5,22,dec,305,3,309,5,success,yes
85725998,Chelmsford,UK,26,services,single,secondary,no,37,no,yes,cellular,2,2,feb,219,5,-1,0,unknown,no
65508608,Rotherham,UK,46,unknown,married,tertiary,no,8564,no,no,cellular,5,2,aug,397,2,342,1,failure,no
81779703,Halifax,UK,36,management,single,tertiary,no,1400,yes,no,cellular,4,11,may,608,3,-1,0,unknown,yes
65057185,Milton Keynes,UK,41,admin.,single,secondary,no,4464,yes,no,telephone,3,21,jul,1425,2,-1,0,unknown,no
88020391,Stoke-on-Trent,UK,35,management,divorced,tertiary,no,3837,yes,no,unknown,5,8,may,1084,1,-1,0,unknown,yes
67357508,Portsmouth,UK,32,admin.,single,secondary,no,-32,no,no,cellular,3,29,jan,320,1,185,5,other,no
22519659,Solihull,UK,28,unemployed,single,primary,no,1374,no,no,cellular,3,23,apr,203,4,-1,0,unknown,yes
76297414,Chesterfield,UK,54,admin.,married,secondary,no,66,yes,no,cellular,4,11,nov,167,1,-1,0,unknown,yes
19052950,Bristol,UK,34,admin.,divorced,secondary,no,67,yes,no,unknown,4,6,may,90,1,-1,0,unknown,no
31066851,Dundee,UK,36,technician,married,tertiary,no,202,no,no,cellular,4,1,jun,206,1,192,1,failure,no
28627605,London,UK,33,admin.,single,tertiary,no,7608,no,no,cellular,3,30,mar,238,4,-1,0,unknown,yes
89199348,Salford,UK,37,technician,single,tertiary,no,197,no,no,cellular,4,16,nov,175,1,200,1,success,yes
56747497,Rotherham,UK,48,technician,married,secondary,no,197,no,yes,cellular,1,3,feb,47,2,222,3,other,no
99386270,Coventry,UK,62,management,married,secondary,no,1128,no,no,cellular,1,2,sep,236,1,290,3,other,yes
37882395,Chester,UK,35,retired,single,primary,no,434,no,no,unknown,2,5,may,138,1,-1,0,unknown,no
33285780,Watford,UK,49,admin.,married,tertiary,no,6574,no,no,cellular,5,8,jun,138,3,-1,0,unknown,yes
17641318,Southend-on-Sea,UK,56,services,married,secondary,no,0,no,no,cellular,3,13,aug,112,4,-1,0,unknown,no
11646661,Bristol,UK,44,admin.,divorced,tertiary,no,558,yes,no,cellular,3,31,mar,262,2,-1,0,unknown,yes
52423440,Edinburgh,UK,33,management,married,tertiary,no,3301,yes,no,cellular,4,2,nov,131,2,171,2,failure,no
22965262,County Down,UK,49,blue-collar,married,primary,no,23,yes,no,unknown,5,23,may,247,1,-1,0,unknown,no
32396958,Wakefield,UK,69,services,married,unknown,no,23592,no,no,cellular,4,3,jul,837,3,-1,0,unknown,no
98373427,Chelmsford,UK,49,blue-collar,divorced,secondary,yes,259,no,no,unknown,4,16,may,283,2,-1,0,unknown,no
18999010,Hartlepool,UK,57,blue-collar,married,secondary,no,773,yes,yes,unknown,3,18,jun,97,8,-1,0,unknown,no
91889834,Southport,UK,41,blue-collar,married,secondary,no,4910,yes,no,cellular,3,3,apr,1090,1,-1,0,unknown,no
