Age,Gender,Yrs DL,Points,NCD,Engine cc,Ins Group,Stored,Car Age,Premium
39,F,17,8,3,1800,6,Drive,1,260.8087026
36,M,2,0,3,1400,4,Road,3,227.3183913
18,M,1,4,3,1200,3,Garage,1,203.3548554
55,M,16,4,0,1200,2,Garage,1,199.0650552
64,F,24,8,2,1200,6,Road,7,272.3026724
45,M,22,0,2,1200,4,Drive,3,225.5159485
49,F,8,0,1,1400,6,Garage,3,202.2813586
21,M,3,0,1,1200,2,Garage,3,176.2374244
46,F,9,0,2,1600,4,Garage,1,206.3796471
43,F,7,0,4,1200,3,Garage,3,220.1554301
39,M,22,0,0,1600,3,Road,8,217.9737912
60,M,4,0,0,1600,5,Garage,4,191.3930781
72,F,48,8,0,1200,2,Garage,13,228.9419503
75,F,48,0,1,1400,7,Garage,13,230.0761192
24,F,4,0,0,1400,3,Road,16,202.184087
55,F,7,0,2,1600,3,Road,3,223.5629051
25,F,3,0,1,1400,6,Drive,1,195.4511687
80,M,58,0,0,1400,4,Garage,4,211.4448196
62,M,19,0,1,1200,4,Road,1,227.3068959
25,M,4,0,0,1200,2,Garage,7,173.1337081
27,M,9,0,0,1200,6,Garage,13,199.685002
50,M,11,0,4,1200,2,Garage,2,222.7716928
35,M,13,0,0,1400,3,Garage,3,188.2316808
34,F,13,0,1,1200,4,Garage,1,195.4647881
79,M,39,0,1,1200,5,Garage,1,217.9736323
37,M,10,0,0,1400,6,Garage,1,194.2192879
30,M,8,0,0,1200,6,Garage,10,197.1856218
74,M,4,0,4,1400,2,Road,12,246.5859756
33,F,12,0,2,1200,4,Garage,6,208.5856227
45,M,14,0,4,1400,4,Road,1,253.0708209
57,F,25,0,1,1200,3,Road,1,220.9939648
32,M,11,0,2,1200,5,Garage,4,213.0186057
20,F,3,0,1,1200,2,Road,9,196.6471031
36,M,11,0,3,1400,5,Garage,19,236.7316234
47,F,8,0,1,1600,4,Garage,2,196.4094325
66,F,3,0,4,2000,4,Garage,3,223.1945734
52,F,32,0,2,1200,3,Garage,17,225.034385
61,F,24,8,0,1200,4,Garage,9,228.1123972
24,M,7,4,4,1400,4,Road,2,256.6301076
28,M,6,0,3,1400,4,Garage,7,217.2967742
73,M,9,0,3,1200,4,Drive,12,239.4357811
71,F,54,0,4,1600,6,Drive,5,260.7922322
38,F,16,0,0,1400,3,Road,4,207.3507005
66,M,4,0,4,1200,5,Road,1,248.3171492
32,M,4,0,4,1600,6,Garage,1,226.3951629
47,F,7,4,4,1800,5,Garage,1,241.4386772
54,M,16,0,1,1200,5,Garage,5,211.0021385
65,F,32,0,2,1200,4,Garage,2,218.6552944
67,F,18,0,4,1200,5,Garage,11,244.4700714
50,M,5,8,1,1200,3,Road,1,237.736902
24,M,2,0,1,1400,6,Drive,1,195.8808719
39,F,14,0,3,1400,4,Road,15,249.1260142
38,M,10,0,4,1600,4,Road,1,249.6940894
45,M,28,0,3,1400,5,Garage,15,242.7912457
51,F,29,8,4,1400,2,Road,2,274.1227384
54,M,16,0,1,1800,4,Drive,4,217.2542167
56,F,36,0,1,1400,6,Garage,10,220.9822289
40,M,12,8,3,1400,3,Garage,7,248.5262569
27,M,9,0,4,1400,7,Road,2,253.7110978
35,F,7,0,2,1400,3,Garage,1,197.6793671
31,M,2,0,1,1400,3,Road,5,203.8863765
44,M,24,4,3,1200,6,Garage,1,245.1717915
68,F,16,0,2,1600,3,Garage,1,210.2737298
58,M,5,8,1,1400,4,Garage,10,230.7307764
55,F,12,0,4,1200,6,Garage,8,239.6784291
65,F,26,0,0,1200,3,Drive,8,205.9584185
33,M,2,0,2,1800,7,Garage,12,212.5404163
55,F,20,4,1,1400,5,Road,5,243.0381667
56,F,32,0,0,1200,5,Garage,2,200.4382571
63,M,1,0,3,1400,3,Drive,3,210.4143792
40,M,18,0,4,1600,5,Road,1,257.7819764
35,F,15,0,0,1400,4,Garage,3,189.2122485
76,M,34,0,3,1200,6,Road,6,262.9972614
30,M,10,0,4,1200,3,Road,3,244.1288078
36,M,6,0,2,1400,4,Road,1,224.5072897
73,F,16,0,4,1200,2,Drive,13,241.5967319
78,F,49,0,0,1200,4,Garage,8,208.322542
69,M,24,0,4,1200,3,Garage,1,236.1958307
74,M,19,0,0,1200,4,Garage,1,198.7223416
44,M,1,0,3,1200,5,Road,3,225.5830734
55,F,15,0,4,1400,4,Garage,1,231.2281295
53,M,15,0,0,1400,3,Garage,1,191.0960383
24,F,6,0,3,1200,5,Road,1,229.4680627
72,F,8,0,4,1400,5,Garage,1,231.329171
42,M,11,0,4,1400,4,Drive,18,252.1895815
70,F,12,0,4,1200,2,Garage,3,222.9595617
71,F,23,0,3,1400,6,Garage,2,232.8966566
36,F,8,0,3,1400,4,Garage,4,215.2087462
60,F,4,0,3,1200,5,Road,2,234.3546677
18,M,1,0,2,1200,5,Garage,1,186.8325304
29,F,5,0,2,1200,4,Garage,10,203.7481789
61,M,23,0,4,1800,4,Garage,1,240.7325792
69,F,9,4,2,1600,6,Garage,2,229.1629028
69,M,6,0,0,1200,2,Garage,18,193.2992744
61,F,19,0,0,1800,6,Drive,18,222.2103387
57,F,4,0,4,1200,4,Road,7,244.969074
61,M,20,0,2,1200,5,Garage,11,228.5624054
38,M,14,0,0,1200,6,Road,1,216.3536583
75,M,13,0,0,1200,6,Road,2,222.0000102
79,F,39,0,2,1400,5,Garage,3,226.3443857
74,M,34,0,3,1200,6,Garage,4,241.1839154
28,M,11,0,4,1200,3,Road,7,247.5393463
39,M,2,0,1,1200,6,Garage,3,192.594181
40,F,8,0,3,1400,7,Garage,2,221.9131742
73,M,39,0,0,1200,2,Garage,14,205.5245153
68,M,34,0,0,1200,5,Garage,7,210.4765022
40,F,16,4,0,1200,5,Garage,13,214.3346351
20,M,3,0,1,1200,4,Drive,7,196.2890655
52,F,23,0,1,1200,5,Drive,1,214.4034598
32,M,15,0,3,1200,4,Garage,2,220.9245978
49,F,14,0,3,1200,6,Garage,5,227.5875315
25,F,4,0,1,1400,6,Drive,9,204.1526253
36,M,17,0,4,1600,2,Garage,2,225.0646152
43,F,7,0,3,1400,3,Road,12,238.1261835
33,F,3,0,2,1200,2,Garage,1,184.2533054
75,M,34,0,1,1200,6,Road,5,242.0912995
49,M,8,8,2,1200,3,Garage,5,234.5353094
38,M,17,0,4,1200,5,Road,4,257.8759524
75,F,5,0,0,1400,3,Garage,3,182.6847096
35,M,13,0,1,1200,2,Road,5,213.6547259
73,M,53,0,1,1400,3,Drive,15,232.9553123
79,M,24,8,1,1200,3,Garage,2,234.7452282
67,M,25,8,1,1400,3,Drive,5,244.9245156
62,F,15,0,1,1200,6,Road,6,230.8219871
55,F,34,0,2,1600,3,Drive,4,225.0065081
65,F,32,0,3,1600,3,Road,1,245.4579438
71,F,40,0,3,1200,6,Garage,9,242.1529851
59,F,6,0,2,1600,5,Garage,2,208.902342
46,F,1,0,2,1600,4,Garage,19,203.2018505
22,F,1,8,2,2200,8,Garage,4,222.8019567
61,M,25,0,4,1200,6,Garage,14,255.1785079
41,M,21,0,4,1200,5,Garage,5,240.9743124
67,M,37,8,2,1800,6,Drive,4,267.7593869
33,M,5,0,1,1400,4,Garage,6,196.3526262
50,F,2,0,3,1400,3,Garage,19,214.9106629
62,M,2,0,2,1200,5,Garage,2,203.0718089
78,F,26,0,2,1400,4,Garage,5,221.6235053
40,M,5,0,4,1400,6,Road,1,249.2978028
45,F,4,4,1,1400,4,Garage,1,202.3820505
43,F,4,4,1,1200,2,Garage,10,199.2056357
42,M,11,0,0,1200,2,Garage,6,184.5768657
79,F,43,0,0,1200,5,Drive,11,220.7547401
31,F,9,0,2,1200,5,Garage,3,206.3592506
20,F,1,0,4,1400,3,Road,13,227.2351596
22,M,3,0,4,1200,5,Garage,2,218.0267943
72,M,15,4,0,1200,2,Garage,1,200.7034105
29,M,1,0,1,1200,6,Road,10,210.2788771
61,M,37,0,0,1800,3,Garage,7,205.5002078
64,M,45,0,3,1200,6,Garage,4,242.264875
52,M,21,4,0,1600,2,Road,3,223.8302195
74,M,52,0,4,1600,5,Road,12,279.9904372
22,F,2,0,2,1200,4,Road,2,207.8078261
76,F,20,0,2,1400,7,Garage,3,225.1783311
20,F,1,0,0,1200,6,Garage,2,166.9063686
63,M,25,4,1,1600,7,Road,7,256.6636809
64,M,46,0,2,1400,5,Garage,10,235.5805056
59,F,15,0,1,1600,2,Garage,9,199.6154581
62,F,17,0,1,2200,4,Garage,4,207.8477698
68,F,32,4,2,1400,5,Road,4,257.6955919
65,M,4,0,2,1400,3,Drive,9,216.5547545
70,M,9,8,2,1400,5,Road,2,263.512735
31,M,7,0,3,1200,4,Garage,11,221.7734878
58,F,35,0,0,1400,3,Road,2,215.39563
79,F,47,0,2,1400,3,Road,1,239.4260651
58,F,36,0,2,1600,6,Road,7,249.5306164
51,F,1,0,4,1400,2,Garage,6,203.717705
45,F,27,0,3,1200,3,Garage,5,222.9185429
73,M,17,0,4,1400,3,Garage,14,245.0586837
27,M,4,0,1,1600,3,Garage,5,188.9940082
38,F,10,0,4,1400,6,Road,1,250.4326339
80,M,8,8,3,2000,6,Garage,2,257.8530506
35,F,3,0,3,1200,6,Road,1,229.3721932
24,M,1,0,3,1600,4,Road,5,220.79715
31,M,11,0,0,1400,5,Road,10,218.3353696
74,F,29,4,3,1200,5,Garage,16,256.4137771
61,M,14,0,1,1400,5,Garage,2,209.2797593
48,F,14,0,2,1600,5,Drive,1,221.2300334
72,F,55,0,4,1200,5,Garage,1,245.9815508
31,F,5,0,1,2000,4,Garage,1,189.635838
55,F,27,0,0,1400,3,Road,5,215.2946618
66,M,11,0,2,1800,6,Garage,2,221.6682361
37,F,13,0,1,1200,2,Garage,19,201.2992847
25,M,4,4,0,1200,6,Road,1,216.3152053
55,F,28,0,2,1200,2,Garage,1,206.2086481
56,F,26,4,1,1200,3,Garage,9,220.8994672
41,M,11,0,3,1600,2,Road,16,243.8224957
18,M,1,0,0,1600,5,Garage,5,171.4709408
45,F,7,0,4,1200,2,Garage,2,214.3129277
20,M,1,0,4,1200,6,Garage,8,215.7063686
37,M,1,0,0,1200,6,Garage,1,175.0278537
71,M,19,0,3,1200,3,Road,4,246.9554989
28,M,10,0,4,1400,5,Road,1,249.5586266
39,F,12,0,2,1400,4,Garage,3,208.2928088
35,M,1,0,4,1400,6,Garage,1,215.3540483
70,F,42,0,3,1200,4,Garage,10,237.8236279
58,F,16,0,3,1200,4,Road,3,242.9985629
51,F,33,0,3,1200,3,Garage,1,222.3252136
30,F,6,0,0,1400,3,Road,5,198.4129562
69,F,19,0,3,1200,6,Garage,15,240.7688743
49,F,8,0,2,1400,6,Garage,18,224.2813586
69,M,48,0,0,1200,6,Garage,14,221.3829706
37,F,4,0,4,1200,6,Garage,7,226.9182086
18,M,1,0,2,1400,2,Road,1,195.386074
38,M,14,0,1,1200,2,Garage,2,192.5054945
34,F,4,0,1,1200,2,Road,9,203.1935857
75,M,31,0,3,1200,6,Garage,6,242.152313
28,F,3,0,4,1400,3,Garage,18,222.7158358
38,F,4,0,4,1600,6,Garage,2,224.569965
32,M,6,0,4,1200,3,Garage,6,222.958511
24,F,2,0,3,1800,4,Garage,7,204.5312426
67,F,29,0,2,1400,6,Garage,4,225.8871714
55,M,8,0,3,1200,4,Road,1,239.4285068
47,M,15,0,0,1400,6,Garage,2,200.1768463
23,M,6,0,2,1400,4,Garage,1,200.9230919
75,F,21,0,1,1800,7,Garage,1,215.1192628
27,M,7,0,2,1600,5,Garage,1,207.0819428
47,F,16,0,3,1200,2,Road,7,235.2742372
76,M,7,8,3,1200,3,Road,10,270.9783626
77,F,21,0,2,1200,6,Garage,11,229.2471333
66,M,25,0,4,1200,2,Garage,1,230.7605911
70,M,36,0,0,1600,3,Garage,14,211.3930718
36,F,15,0,3,1400,2,Garage,1,208.5956531
35,M,9,0,3,1600,3,Drive,4,224.7575395
45,F,27,0,1,1200,2,Garage,2,195.1123414
75,F,20,0,4,1800,7,Garage,12,253.5289415
26,M,3,0,3,1800,7,Garage,18,228.676849
22,F,3,0,3,1200,5,Garage,3,204.8267943
73,M,39,0,2,1600,3,Garage,2,222.7691271
69,M,29,0,4,1400,3,Road,17,271.2805201
30,M,1,0,0,1200,2,Garage,4,161.1019256
67,F,50,0,1,1200,2,Drive,2,211.2260716
48,M,1,0,3,1400,6,Garage,7,212.6808719
58,M,20,0,0,1400,2,Road,13,218.3125023
79,M,33,0,4,1200,3,Drive,2,248.6261913
60,M,15,0,2,1200,2,Drive,16,225.9115047
57,F,34,0,2,1400,6,Road,15,254.6665582
20,M,3,8,1,1400,5,Garage,4,216.3017329
24,M,6,8,1,1200,3,Garage,1,213.3237211
28,M,11,0,3,1400,5,Garage,7,225.121108
30,F,9,0,2,1200,2,Garage,2,193.0797223
55,M,16,0,3,1200,3,Garage,3,222.7379233
45,F,17,0,4,1600,5,Garage,2,235.0669734
36,F,12,0,2,1200,2,Road,1,216.0397513
44,F,5,8,3,1400,5,Garage,3,241.8959968
40,M,7,0,3,1400,4,Road,1,236.5833792
37,F,13,0,0,1600,3,Garage,4,186.1438966
28,F,6,8,1,1400,2,Garage,11,213.9214785
45,M,12,4,0,1600,5,Drive,2,217.6138532
27,F,5,0,2,1400,7,Garage,18,217.8088045
23,M,3,0,2,1200,5,Road,1,217.5824084
35,M,13,0,2,1200,4,Road,9,236.0966883
46,M,1,0,1,1200,6,Road,2,207.5696416
44,M,23,0,2,1400,4,Garage,12,225.6625332
62,F,41,8,1,1200,3,Road,7,257.0908663
53,F,32,0,1,1400,6,Garage,3,213.9994864
65,M,41,4,0,1200,5,Road,5,243.3465644
59,M,27,0,3,1600,5,Garage,1,234.1349612
61,F,34,0,2,1400,3,Garage,12,223.5671765
47,F,30,0,3,1400,4,Road,17,258.3158223
52,F,7,4,0,1200,4,Garage,8,202.8448733
76,F,35,0,1,1400,3,Road,3,228.3579526
78,F,43,0,0,1200,3,Road,1,217.8418196
71,F,19,0,3,1400,3,Garage,1,221.3262523
27,M,10,0,3,2000,8,Road,2,248.1177752
54,F,18,0,2,1400,4,Garage,12,221.3399088
34,M,9,0,3,1200,3,Garage,6,216.6872288
71,M,18,0,1,1200,2,Garage,8,204.3167597
49,M,28,0,3,1200,6,Road,5,257.1327089
44,M,13,4,3,1200,2,Garage,4,228.0187919
55,F,25,0,2,1200,2,Garage,4,207.7020187
22,M,5,0,4,1200,5,Garage,15,232.5133993
39,F,14,8,1,1200,2,Garage,1,214.5799651
28,M,3,0,1,1200,2,Garage,1,176.938881
48,M,20,0,1,1200,4,Garage,2,206.4697753
66,F,22,0,3,1200,3,Garage,1,221.1441256
46,F,6,0,4,1200,2,Road,5,235.6555535
72,M,49,8,1,1800,5,Garage,12,256.5514399
18,F,1,0,3,1400,4,Drive,2,199.4280365
65,M,19,0,3,1400,3,Road,8,250.2199114
49,M,7,0,3,1200,6,Garage,2,223.642354
73,F,33,0,2,1400,4,Garage,12,228.6007984
25,F,4,4,4,1400,6,Garage,3,234.6859587
34,F,16,0,3,1600,4,Drive,1,226.5643133
58,F,25,0,2,1400,6,Garage,5,224.3458145
28,M,5,0,3,1400,5,Road,1,234.0134491
18,M,1,4,0,1400,6,Garage,5,186.5675712
43,M,9,4,4,1400,6,Road,16,279.9119947
32,M,13,0,0,1400,4,Garage,1,189.7505445
66,M,7,0,1,1200,6,Garage,1,205.2250296
33,F,14,0,4,1200,6,Garage,3,232.8250296
28,F,1,0,1,1200,6,Garage,14,189.1981465
52,F,11,0,0,1600,6,Garage,1,194.3720327
19,F,1,4,0,1200,6,Road,13,208.6293556
80,F,48,0,0,1200,4,Garage,5,205.9601302
39,M,7,0,4,1400,6,Road,19,266.1870382
37,F,3,0,1,1600,3,Road,5,205.2132
67,M,49,0,4,1400,4,Garage,5,249.4771657
37,F,2,0,3,1200,5,Road,2,224.9420771
63,M,2,0,3,1200,5,Garage,1,212.3998116
67,M,3,4,3,1800,3,Garage,1,224.6856462
34,M,12,0,1,1400,6,Garage,12,213.8014012
53,M,10,8,0,1400,4,Garage,8,223.9547451
62,F,40,0,4,1200,5,Garage,18,255.8376671
78,M,5,0,0,1800,7,Garage,7,202.7523523
21,M,1,8,3,1600,7,Road,14,261.0571094
73,F,25,0,3,1200,5,Road,15,260.9842385
54,M,18,0,4,1400,7,Garage,2,244.8014527
22,M,2,0,3,1600,5,Garage,14,215.8214838
78,M,26,0,2,1600,7,Drive,1,238.5527061
39,M,8,0,0,1800,3,Garage,10,192.0698991
30,F,6,0,1,1200,5,Garage,3,192.8532112
64,F,39,0,3,1400,2,Road,4,243.2426578
55,M,3,0,0,1200,5,Garage,8,190.1571201
19,F,2,0,1,1400,2,Garage,5,170.5637893
64,M,40,0,2,1400,7,Garage,3,233.3487065
44,F,9,0,0,1600,4,Garage,8,191.624033
68,F,10,4,1,2400,6,Garage,4,223.5163221
67,F,15,4,3,1200,6,Garage,4,243.1757863
56,M,27,0,3,1200,6,Garage,12,243.5100189
36,M,18,0,4,1400,5,Road,3,257.8714353
75,M,34,0,1,1600,4,Garage,6,218.9235085
22,F,4,0,3,1200,5,Garage,4,207.9282509
21,F,4,0,4,1400,6,Road,1,238.3577982
48,F,7,0,1,1400,5,Road,11,225.017199
44,F,24,0,1,1200,4,Garage,7,207.2322567
62,M,38,0,4,1200,4,Garage,4,245.2520734
69,F,4,0,1,1400,2,Road,3,204.8263069
24,F,3,0,4,1600,7,Garage,2,220.6475921
56,M,30,0,1,2000,4,Garage,1,212.7008297
68,F,18,0,1,1400,5,Road,10,234.5593454
60,M,3,0,2,1400,3,Road,1,219.2129562
20,F,2,0,4,1600,7,Drive,2,223.9452988
40,M,21,0,4,1600,3,Garage,3,233.8041735
70,F,7,0,0,1200,5,Garage,11,197.2647995
64,F,5,0,2,1800,7,Road,2,233.1697463
39,M,9,0,3,1400,3,Drive,2,223.3555912
34,M,12,0,0,1200,4,Garage,2,189.6244464
59,M,35,8,0,1200,6,Garage,4,236.2702611
58,M,32,0,4,1800,3,Garage,1,239.1353049
30,F,2,0,0,1200,6,Drive,1,182.8952669
44,F,12,0,4,1200,2,Garage,19,232.0451169
40,F,8,0,0,1200,4,Garage,1,182.880877
60,M,35,0,0,2200,4,Garage,1,204.962529
30,F,7,0,4,1200,3,Garage,7,220.4754083
34,M,6,0,1,1200,2,Garage,4,186.4373065
33,M,3,8,0,1200,4,Road,14,234.5619345
77,M,5,0,1,1400,3,Garage,6,199.2952481
68,F,9,0,2,1200,3,Drive,16,224.2324063
23,M,5,0,0,1400,5,Garage,4,184.8397668
48,M,19,0,1,1200,3,Drive,15,220.6236679
74,F,25,0,0,1400,5,Garage,3,202.2638371
19,M,1,4,1,1800,3,Drive,10,201.0147187
55,M,18,0,2,1400,5,Garage,8,225.2619493
78,F,36,0,2,1400,4,Garage,6,225.0268845
66,M,17,0,4,1200,5,Drive,4,250.292501
37,F,5,0,2,1400,3,Garage,3,197.032148
39,M,22,0,2,1600,4,Garage,18,229.8095522
55,M,26,0,0,1200,2,Garage,3,191.2157844
19,F,2,0,2,1200,6,Road,6,215.2411997
58,M,34,0,2,1400,2,Drive,6,224.9575283
62,F,41,8,2,1400,6,Garage,14,262.7035821
66,M,16,0,4,1400,3,Road,3,254.9672491
76,F,33,0,2,1200,5,Garage,10,229.5274836
78,M,6,0,2,1400,5,Road,3,235.2680561
33,M,14,0,4,1400,2,Road,2,242.1476191
71,M,26,0,1,1200,5,Garage,4,216.2757677
50,F,31,0,4,2200,6,Garage,3,245.5392711
67,M,13,0,3,1200,2,Road,3,237.2494824
48,M,3,0,1,1600,5,Garage,17,207.7064731
61,F,11,0,4,1200,4,Garage,5,232.0044621
60,F,13,0,1,1600,4,Garage,9,207.8470707
23,M,6,0,3,1400,6,Road,6,240.3292933
43,M,1,0,4,1200,5,Road,8,239.3991573
74,M,36,0,0,1200,3,Garage,1,199.9992203
62,F,31,0,1,1400,2,Garage,5,201.9520727
57,F,2,0,4,1200,2,Road,5,228.5819342
69,M,14,0,4,1200,6,Garage,19,255.5258211
72,F,39,0,1,1200,2,Garage,5,204.2141687
73,F,8,4,1,1200,5,Drive,6,226.0020975
46,F,19,0,3,1200,4,Garage,13,230.518952
31,F,3,0,4,2200,4,Garage,13,225.625784
34,F,10,0,0,1400,7,Drive,1,199.5981712
75,M,14,0,2,1200,5,Garage,14,229.7619199
75,M,39,0,4,1200,5,Road,1,267.5579544
61,M,29,0,0,1600,3,Road,1,218.1623159
66,F,13,0,1,1200,6,Garage,3,207.7773432
31,F,9,0,2,1200,6,Garage,3,208.7902047
44,M,20,8,3,1400,3,Drive,10,263.7753434
79,M,20,0,4,1600,3,Garage,1,237.2583994
37,F,11,0,0,1400,2,Garage,15,187.5336055
23,M,4,0,2,1200,6,Garage,7,207.1148191
36,M,16,0,4,1200,3,Garage,1,227.7474093
43,F,17,0,3,1200,2,Drive,1,218.2476543
43,M,6,0,1,1200,4,Garage,5,198.3579857
63,F,40,0,0,1400,3,Road,16,228.3254149
65,F,12,0,0,2200,7,Garage,17,213.3008832
42,M,25,0,0,1400,3,Drive,3,202.921665
77,F,25,0,2,1400,5,Garage,16,232.9817597
29,F,3,0,2,1200,3,Garage,15,199.825813
20,M,3,0,0,1400,2,Garage,5,168.2178565
80,M,45,0,3,1200,2,Garage,1,227.0018596
28,M,8,0,2,1400,4,Garage,18,218.3982308
51,F,8,8,0,1400,3,Garage,1,208.4261055
71,M,48,0,0,1600,4,Road,1,227.2437665
57,M,28,0,1,1200,6,Garage,1,215.1425567
76,M,30,8,0,1200,6,Garage,4,237.0626229
75,M,6,0,1,1400,5,Garage,8,208.9542904
48,M,14,0,1,1200,2,Garage,3,195.1744133
34,F,5,8,4,1200,5,Garage,2,248.2626105
79,F,45,0,1,2000,5,Garage,7,222.4725672
21,F,1,0,3,1800,4,Garage,4,195.517814
33,F,14,0,0,1200,4,Drive,11,201.8188281
80,F,43,0,3,1200,2,Garage,1,222.6381606
48,M,9,8,1,1400,2,Garage,1,217.4771714
66,M,3,0,2,1400,6,Drive,18,230.8174001
29,F,1,0,4,1400,2,Road,2,216.0014666
75,F,36,0,2,1200,4,Garage,15,231.1423654
24,M,5,0,0,1400,2,Garage,11,178.5630339
71,M,23,0,0,1600,3,Garage,1,197.5223511
49,F,3,0,4,1200,4,Garage,5,219.8577697
21,F,4,8,2,1400,3,Drive,16,235.7825025
69,F,28,0,4,1200,6,Garage,11,250.6709986
30,F,1,0,3,1200,2,Garage,1,184.7019256
41,F,4,0,4,1400,4,Garage,16,230.3039938
24,F,7,0,2,1600,7,Garage,5,209.825975
40,M,3,0,4,1200,3,Road,17,247.998482
49,F,7,0,4,1400,3,Road,16,252.371145
62,F,3,0,4,1800,3,Road,2,237.531847
41,F,17,0,2,1400,5,Road,8,238.454593
30,F,10,0,4,1400,6,Garage,7,233.3415236
60,M,14,0,2,1400,4,Garage,7,220.1722775
77,F,7,0,3,1200,6,Road,2,243.258235
64,F,21,0,4,1400,2,Garage,12,234.6903442
50,F,32,0,3,1200,4,Road,18,259.3563803
46,F,1,0,4,1400,5,Garage,12,219.9094409
45,F,9,0,2,2000,7,Garage,6,218.7810775
41,M,19,0,0,1600,4,Garage,6,199.4368077
59,F,35,0,4,1400,4,Garage,8,244.1681464
56,M,38,0,3,1200,5,Road,7,259.8130591
37,M,9,0,0,1400,6,Garage,4,195.7764038
33,M,15,0,3,1400,3,Garage,12,226.1057635
70,M,39,4,0,1600,6,Garage,3,225.8087092
30,M,13,0,0,1400,4,Drive,8,202.8342363
42,M,12,0,4,1200,3,Garage,2,227.4791582
71,F,43,0,3,1200,4,Garage,7,235.7253489
56,F,25,0,2,1600,6,Road,9,247.9327409
29,M,1,0,0,1400,2,Garage,15,170.4014666
58,F,13,0,0,1200,4,Garage,3,191.3374479
66,F,43,0,4,1200,5,Garage,11,251.3163952
75,F,12,0,1,1800,3,Garage,1,199.3450317
21,M,3,0,4,1200,4,Garage,1,213.8793868
39,F,20,0,1,1400,4,Garage,2,201.5794138
23,F,2,0,0,1400,2,Garage,12,167.6922312
53,M,13,0,3,1400,3,Road,1,239.9512316
49,M,24,0,2,1200,5,Road,1,240.2685494
76,M,21,0,0,1400,5,Drive,1,211.482356
77,F,34,0,3,1200,3,Garage,13,235.4598756
63,M,20,0,4,1400,7,Garage,8,251.6775422
47,M,12,0,2,1200,3,Garage,1,207.578982
44,M,2,0,4,1200,6,Garage,2,222.759205
57,F,5,0,3,1400,2,Road,5,226.6830134
34,F,8,0,0,1400,3,Garage,17,191.315718
56,F,24,4,3,1600,3,Garage,1,235.2975359
53,M,35,8,3,1400,2,Garage,1,249.1348865
51,M,11,0,0,1200,6,Garage,15,207.9782777
19,F,1,4,0,1200,4,Drive,13,191.2231542
62,F,37,0,4,1400,4,Garage,10,246.6094808
73,F,32,0,4,1600,7,Garage,14,258.0838259
34,M,15,0,0,1200,3,Drive,8,200.3738338
46,M,17,0,2,1200,3,Garage,3,211.793386
38,M,1,0,1,1400,4,Garage,3,182.2057517
38,M,10,0,1,1200,2,Garage,10,196.2137166
48,F,16,8,1,1400,3,Garage,9,229.886286
36,M,1,0,1,1400,7,Road,3,209.2347577
49,M,4,0,0,1200,5,Garage,1,185.9344736
38,F,3,0,3,1800,6,Garage,2,212.8574236
66,F,16,8,1,1800,6,Garage,5,239.7324504
27,F,6,4,2,1400,3,Garage,14,218.1034054
42,F,18,0,4,1200,3,Road,1,245.922879
71,F,14,0,2,1200,2,Garage,1,202.7062442
37,M,2,0,0,1800,4,Road,3,198.7941553
34,F,15,0,3,1400,6,Drive,2,231.5865496
50,M,17,0,0,1200,4,Garage,2,195.4961998
60,F,27,0,3,1200,3,Garage,4,224.4199995
29,F,3,0,2,1400,3,Garage,2,190.1965664
61,F,35,0,2,1400,7,Road,6,250.2963816
38,M,8,0,1,1200,3,Road,4,215.0347696
63,M,1,0,1,2000,7,Road,6,217.8950588
59,M,16,0,1,1200,6,Road,5,234.1415198
42,F,18,0,3,1200,5,Garage,10,229.9338874
53,F,11,0,1,1800,6,Road,3,226.7133335
55,F,34,0,4,1200,6,Garage,2,243.2100601
79,F,15,0,2,1200,3,Garage,7,214.3185325
22,M,2,0,2,1600,3,Drive,5,199.8104755
48,M,23,0,4,1600,4,Garage,5,241.4262812
80,M,46,0,4,1400,4,Garage,11,255.1904066
63,F,44,0,1,1600,4,Road,3,233.1913142
18,F,1,0,2,1200,2,Garage,11,178.6153206
76,M,23,0,4,1400,5,Garage,12,253.0101302
18,F,1,0,1,1200,4,Garage,5,173.0572831
69,F,37,4,4,1200,2,Drive,5,254.7858753
25,M,8,0,2,1400,3,Drive,1,208.0558404
50,M,29,0,3,1600,3,Garage,1,226.5715091
29,F,4,0,0,1200,2,Garage,5,168.7210681
28,M,11,0,0,1600,7,Garage,3,197.0750615
54,F,37,0,3,1200,3,Garage,16,235.6977637
53,F,29,0,3,1400,2,Garage,5,220.1638019
35,M,7,8,1,1200,6,Road,1,246.8172428
49,F,13,0,1,1200,4,Garage,9,204.7884662
56,M,11,8,0,1400,6,Garage,13,234.5639062
56,F,22,0,2,1800,7,Road,2,243.9543315
18,M,1,0,0,1400,2,Road,5,178.586074
79,M,10,0,1,1600,6,Road,1,230.9551844
55,M,30,0,0,1400,7,Garage,6,212.2348508
61,F,17,0,0,1600,7,Drive,1,209.1869609
64,M,33,0,2,1800,7,Drive,1,239.4663035
32,F,1,0,4,1400,6,Garage,2,211.4371511
47,F,3,0,4,1400,5,Road,5,243.2703889
44,M,24,0,4,1400,3,Garage,1,233.3672491
19,M,1,0,3,1200,5,Garage,2,198.0650682
41,F,24,0,3,1200,2,Garage,8,218.2253538
36,F,11,0,0,1400,5,Garage,6,192.3316234
69,M,28,0,0,1600,7,Garage,3,211.7647513
